Fecha,Ultima actualizacion,Topic,Fuente,Resumen noticia,Link,Analisis sentimental
"lunes, 19 de diciembre de 2022",Ayer,Entretenimiento,RTVE,"E'FEMME: ""Uff!"", canción y letra | Benidorm Fest 2023",https://news.google.com/articles/CBMiYWh0dHBzOi8vd3d3LnJ0dmUuZXMvdGVsZXZpc2lvbi8yMDIyMTIxOC9lZmVtbWUtdWZmLWNhbmNpb24tbGV0cmEtYmVuaWRvcm0tZmVzdC0yMDIzLzI0MTE4OTAuc2h0bWzSAWFodHRwczovL2FtcC5ydHZlLmVzL3RlbGV2aXNpb24vMjAyMjEyMTgvZWZlbW1lLXVmZi1jYW5jaW9uLWxldHJhLWJlbmlkb3JtLWZlc3QtMjAyMy8yNDExODkwLnNodG1s?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 8 horas,Entretenimiento,Europa FM,"'Ufff!', la letra y la canción de E' Femme para el Benidorm Fest 2023",https://news.google.com/articles/CBMiemh0dHBzOi8vd3d3LmV1cm9wYWZtLmNvbS9ub3RpY2lhcy9tdXNpY2EvdWZmZi1sZXRyYS1jYW5jaW9uLWZlbW1lLWJlbmlkb3JtLWZlc3QtMjAyM18yMDIyMTIxOTYzYTA2MTk3NjgxYzUyMDAwMWMxOTFmNy5odG1s0gF6aHR0cHM6Ly9hbXAuZXVyb3BhZm0uY29tL25vdGljaWFzL211c2ljYS91ZmZmLWxldHJhLWNhbmNpb24tZmVtbWUtYmVuaWRvcm0tZmVzdC0yMDIzXzIwMjIxMjE5NjNhMDYxOTc2ODFjNTIwMDAxYzE5MWY3Lmh0bWw?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 10 horas,Entretenimiento,Divinity,Rihanna muestra por primera vez el rostro de su hijo con A$AP Rocky - Divinity,https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmRpdmluaXR5LmVzL2ZhbWlseS8yMDIyMTIxOS9yaWhhbm5hLXByaW1lcmFzLWltYWdlbmVzLWhpam8tYXNhcC1yb2NreS10aWt0b2tfMThfMDgyNjM0MzguaHRtbNIBcmh0dHBzOi8vd3d3LmRpdmluaXR5LmVzL2ZhbWlseS8yMDIyMTIxOS9yaWhhbm5hLXByaW1lcmFzLWltYWdlbmVzLWhpam8tYXNhcC1yb2NreS10aWt0b2tfMThfMDgyNjM0MzguaHRtbD9hbXA9dHJ1ZQ?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Ayer,Entretenimiento,HOLA.com,Rihanna comparte las primeras imágenes de su bebé,https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmhvbGEuY29tL2Zhc2hpb24vbGlmZXN0eWxlLzIwMjIxMjE4NzQ1ODMvcmloYW5uYS1wdWJsaWNhLXByaW1lcmFzLWltYWdlbmVzLWRlLXN1LWhpam8v0gFtaHR0cHM6Ly93d3cuaG9sYS5jb20vZmFzaGlvbi9saWZlc3R5bGUvMjAyMjEyMTg3NDU4My9yaWhhbm5hLXB1YmxpY2EtcHJpbWVyYXMtaW1hZ2VuZXMtZGUtc3UtaGlqby8_dmlld2FzPWFtcA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 13 horas,Entretenimiento,CADENA 100,La jugada maestra de Rihanna para reventar la exclusiva de las fotos de su hijo: el vídeo viral de TikTok,https://news.google.com/articles/CBMikgFodHRwczovL3d3dy5jYWRlbmExMDAuZXMvdHJlbmRpbmctdG9waWMvbm90aWNpYXMvanVnYWRhLW1hZXN0cmEtcmloYW5uYS1wYXJhLXJldmVudGFyLWV4Y2x1c2l2YS1sYXMtZm90b3MtaGlqby12aWRlby12aXJhbC10aWt0b2stMjAyMjEyMTlfMjQ1NjE2MtIBlgFodHRwczovL3d3dy5jYWRlbmExMDAuZXMvdHJlbmRpbmctdG9waWMvYW1wL25vdGljaWFzL2p1Z2FkYS1tYWVzdHJhLXJpaGFubmEtcGFyYS1yZXZlbnRhci1leGNsdXNpdmEtbGFzLWZvdG9zLWhpam8tdmlkZW8tdmlyYWwtdGlrdG9rLTIwMjIxMjE5XzI0NTYxNjI?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Ayer,Entretenimiento,El Mundo,Rihanna comparte el primer video de su bebé,https://news.google.com/articles/CBMiT2h0dHBzOi8vd3d3LmVsbXVuZG8uZXMvbG9jL2NlbGVicml0aWVzLzIwMjIvMTIvMTgvNjM5ZWZjMmNmYzZjODNhYzEwOGI0NTcyLmh0bWzSAU9odHRwczovL2FtcC5lbG11bmRvLmVzL2xvYy9jZWxlYnJpdGllcy8yMDIyLzEyLzE4LzYzOWVmYzJjZmM2YzgzYWMxMDhiNDU3Mi5odG1s?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 6 horas,Entretenimiento,HOLA.com,"Cristina Pedroche, los detalles del look que llevará en las campanadas",https://news.google.com/articles/CBMicGh0dHBzOi8vd3d3LmhvbGEuY29tL2JlbGxlemEvYWN0dWFsaWRhZC8yMDIyMTIxOTIyMzA5MC9jcmlzdGluYS1wZWRyb2NoZS1kZXRhbGxlcy1jYW1wYW5hZGFzLXBlaW5hZG8tbWFxdWlsbGFqZS_SAXtodHRwczovL3d3dy5ob2xhLmNvbS9iZWxsZXphL2FjdHVhbGlkYWQvMjAyMjEyMTkyMjMwOTAvY3Jpc3RpbmEtcGVkcm9jaGUtZGV0YWxsZXMtY2FtcGFuYWRhcy1wZWluYWRvLW1hcXVpbGxhamUvP3ZpZXdhcz1hbXA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,Entretenimiento,20minutos.es,"""Vuelven las transparencias"": Todo lo que se sabe del vestido de Cristina Pedroche para esta Nochevieja",https://news.google.com/articles/CBMipgFodHRwczovL3d3dy4yMG1pbnV0b3MuZXMvbm90aWNpYS81MDg1OTc4LzAvdG9kby1sby1xdWUtc2Utc2FiZS1kZWwtdmVzdGlkby1kZS1jcmlzdGluYS1wZWRyb2NoZS1wYXJhLWVzdGEtbm9jaGV2aWVqYS1oYXktZW50cmUtODUtby0xMTAtcGVyc29uYXMtaW52b2x1Y3JhZGFzLWVuLWVzdG8v0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 4 horas,Entretenimiento,Semana,Cristina Pedroche da las primeras pistas sobre su vestido para las Campanadas,https://news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LnNlbWFuYS5lcy9jb3Jhem9uL2NyaXN0aW5hLXBlZHJvY2hlLXByaW1lcmFzLXBpc3Rhcy12ZXN0aWRvLWNhbXBhbmFkYXMtMi0yMDIyMTIxOS0wMDI1NzIxODcv0gFsaHR0cHM6Ly93d3cuc2VtYW5hLmVzL2NvcmF6b24vY3Jpc3RpbmEtcGVkcm9jaGUtcHJpbWVyYXMtcGlzdGFzLXZlc3RpZG8tY2FtcGFuYWRhcy0yLTIwMjIxMjE5LTAwMjU3MjE4Ny8_YW1w?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 2 horas,Entretenimiento,Lecturas,¡Con TRANSPARENCIAS! Cristina Pedroche se va de la lengua contando CÓMO será su vestido de las Campanadas,https://news.google.com/articles/CBMiiQFodHRwczovL3d3dy5sZWN0dXJhcy5jb20vdGVsZXZpc2lvbi9jcmlzdGluYS1wZWRyb2NoZS1zZS12YS1sZW5ndWEtZGFuZG8tcGlzdGFzLXNvYnJlLXN1LXZlc3RpZG8tY2FtcGFuYWRhcy12dWVsdmVuLXRyYW5zcGFyZW5jaWFzXzEzMjE1NNIBjQFodHRwczovL3d3dy5sZWN0dXJhcy5jb20vdGVsZXZpc2lvbi9jcmlzdGluYS1wZWRyb2NoZS1zZS12YS1sZW5ndWEtZGFuZG8tcGlzdGFzLXNvYnJlLXN1LXZlc3RpZG8tY2FtcGFuYWRhcy12dWVsdmVuLXRyYW5zcGFyZW5jaWFzXzEzMjE1NC9hbXA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 5 horas,Entretenimiento,SomosXbox,Esta semana en HBO Max: del 19 al 25 de diciembre de 2022,https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LnNvbW9zeGJveC5jb20vZXN0YS1zZW1hbmEtZW4taGJvLW1heC1kZWwtMTktYWwtMjUtZGUtZGljaWVtYnJlLWRlLTIwMjIvOTczMDAw0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,Entretenimiento,MeriStation,"Qué ver del 19 al 25 de diciembre en Netflix, HBO Max, Movistar+, Disney+ y Prime Video: películas y series de estreno en VOD",https://news.google.com/articles/CBMiQ2h0dHBzOi8vYXMuY29tL21lcmlzdGF0aW9uLzIwMjIvMTIvMTkvYmV0ZWNoLzE2NzE0NDA2NDVfNTkyODg5Lmh0bWzSAUdodHRwczovL2FzLmNvbS9tZXJpc3RhdGlvbi8yMDIyLzEyLzE5L2JldGVjaC8xNjcxNDQwNjQ1XzU5Mjg4OS5hbXAuaHRtbA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 13 horas,Entretenimiento,Areajugones,Los 12 estrenos de Netflix esta semana (19-25 diciembre 2022) y el regreso de LA serie,https://news.google.com/articles/CBMieWh0dHBzOi8vYXJlYWp1Z29uZXMuc3BvcnQuZXMvc2VyaWVzL2xvcy0xMi1lc3RyZW5vcy1kZS1uZXRmbGl4LWVzdGEtc2VtYW5hLTE5LTI1LWRpY2llbWJyZS0yMDIyLXktZWwtcmVncmVzby1kZS1sYS1zZXJpZS_SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 6 horas,Entretenimiento,SomosXbox,Esta semana en Netflix: del 19 al 25 de diciembre de 2022,https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LnNvbW9zeGJveC5jb20vZXN0YS1zZW1hbmEtZW4tbmV0ZmxpeC1kZWwtMTktYWwtMjUtZGUtZGljaWVtYnJlLWRlLTIwMjIvOTcyOTg00gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 8 horas,Entretenimiento,20minutos.es,"El bonito deseo de Marc Clotet hacia su exmujer, Ana de Armas, por su nominación a los Globos de Oro",https://news.google.com/articles/CBMijgFodHRwczovL3d3dy4yMG1pbnV0b3MuZXMvbm90aWNpYS81MDg1ODI4LzAvZWwtYm9uaXRvLWRlc2VvLWRlLW1hcmMtY2xvdGV0LWhhY2lhLXN1LWV4bXVqZXItYW5hLWRlLWFybWFzLXBvci1zdS1ub21pbmFjaW9uLWEtbG9zLWdsb2Jvcy1kZS1vcm8v0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 11 horas,Entretenimiento,Vozpópuli,Tráiler de 'Oppenheimer': el dilema moral de la bomba atómica con Christopher Nolan y Cillian Murphy,https://news.google.com/articles/CBMigQFodHRwczovL3d3dy52b3pwb3B1bGkuY29tL2FsdGF2b3ovY3VsdHVyYS90cmFpbGVyLWRlLW9wcGVuaGVpbWVyLWRpbGVtYS1tb3JhbC1ib21iYS1hdG9taWNhLWNocmlzdG9waGVyLW5vbGFuLWNpbGxpYW4tbXVycGh5Lmh0bWzSAYcBaHR0cHM6Ly93d3cudm96cG9wdWxpLmNvbS9hbHRhdm96L2N1bHR1cmEvdHJhaWxlci1kZS1vcHBlbmhlaW1lci1kaWxlbWEtbW9yYWwtYm9tYmEtYXRvbWljYS1jaHJpc3RvcGhlci1ub2xhbi1jaWxsaWFuLW11cnBoeS5odG1sP2FtcD0x?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,Entretenimiento,Espinof,Impresionante tráiler de la nueva película de Christopher Nolan: 'Oppenheimer' promete ser un biopic...,https://news.google.com/articles/CBMikAFodHRwczovL3d3dy5lc3Bpbm9mLmNvbS90cmFpbGVycy9pbXByZXNpb25hbnRlLXRyYWlsZXItb3BwZW5oZWltZXItY2hyaXN0b3BoZXItbm9sYW4tc2FjYS1hLXJlbHVjaXItc3Utc2VsbG8tYXV0b3ItcHJvbWV0ZS1iaW9waWMtMTAwLW1hcmNhLWNhc2HSAZQBaHR0cHM6Ly93d3cuZXNwaW5vZi5jb20vdHJhaWxlcnMvaW1wcmVzaW9uYW50ZS10cmFpbGVyLW9wcGVuaGVpbWVyLWNocmlzdG9waGVyLW5vbGFuLXNhY2EtYS1yZWx1Y2lyLXN1LXNlbGxvLWF1dG9yLXByb21ldGUtYmlvcGljLTEwMC1tYXJjYS1jYXNhL2FtcA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 14 horas,Entretenimiento,Universal Spain,OPPENHEIMER - Tráiler Oficial (Universal Studios) HD,https://news.google.com/articles/CCAiC2ZTRm9JeUxLQlNjmAEB?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,Entretenimiento,Xataka,Trailer de 'Oppenheimer': Nolan firma la biografía del creador de la bomba atómica mezclando thriller y...,https://news.google.com/articles/CBMigwFodHRwczovL3d3dy54YXRha2EuY29tL2NpbmUteS10di90cmFpbGVyLW9wcGVuaGVpbWVyLW5vbGFuLWZpcm1hLWJpb2dyYWZpYS1jcmVhZG9yLWJvbWJhLWF0b21pY2EtbWV6Y2xhbmRvLXRocmlsbGVyLWRpbGVtYXMtbW9yYWxlc9IBhwFodHRwczovL3d3dy54YXRha2EuY29tL2NpbmUteS10di90cmFpbGVyLW9wcGVuaGVpbWVyLW5vbGFuLWZpcm1hLWJpb2dyYWZpYS1jcmVhZG9yLWJvbWJhLWF0b21pY2EtbWV6Y2xhbmRvLXRocmlsbGVyLWRpbGVtYXMtbW9yYWxlcy9hbXA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Ayer,Entretenimiento,Diario de Ibiza,"Rafa completa todas las palabras del rosco de Pasapalabra: ""¡Enhorabuena, Rafa!""",https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmRpYXJpb2RlaWJpemEuZXMvdGVsZXZpc2lvbi8yMDIyLzEyLzE4L3JhZmEtY29tcGxldGEtcGFsYWJyYXMtcm9zY28tcGFzYXBhbGFicmEtODAxMDUxODUuaHRtbNIBbWh0dHBzOi8vd3d3LmRpYXJpb2RlaWJpemEuZXMvdGVsZXZpc2lvbi8yMDIyLzEyLzE4L3JhZmEtY29tcGxldGEtcGFsYWJyYXMtcm9zY28tcGFzYXBhbGFicmEtODAxMDUxODUuYW1wLmh0bWw?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 49 minutos,Entretenimiento,INFORMACIÓN,Traición en Pasapalabra: Esto ha sucedido en el equipo de Orestes,https://news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LmluZm9ybWFjaW9uLmVzL29jaW8vdHYvMjAyMi8xMi8xOS90cmFpY2lvbi1wYXNhcGFsYWJyYS1zdWNlZGlkby1lcXVpcG8tb3Jlc3Rlcy03OTg5NjI2NC5odG1s0gFsaHR0cHM6Ly93d3cuaW5mb3JtYWNpb24uZXMvb2Npby90di8yMDIyLzEyLzE5L3RyYWljaW9uLXBhc2FwYWxhYnJhLXN1Y2VkaWRvLWVxdWlwby1vcmVzdGVzLTc5ODk2MjY0LmFtcC5odG1s?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 1 hora,Entretenimiento,Antena 3,¡Todo es posible! Duelo muy reñido entre Orestes y Rafa en ‘El Rosco’ por un bote de 1.936.000 euros,https://news.google.com/articles/CBMilwFodHRwczovL3d3dy5hbnRlbmEzLmNvbS9wcm9ncmFtYXMvcGFzYXBhbGFicmEvcm9zY28vdG9kby1wb3NpYmxlLWR1ZWxvLW11eS1yZW5pZG8tb3Jlc3Rlcy1yYWZhLWJvdGUtMTkzNjAwMC1ldXJvc18yMDIyMTIxOTYzYTBjM2U5YTA0MGY2MDAwMTY3MzBkMS5odG1s0gGXAWh0dHBzOi8vYW1wLmFudGVuYTMuY29tL3Byb2dyYW1hcy9wYXNhcGFsYWJyYS9yb3Njby90b2RvLXBvc2libGUtZHVlbG8tbXV5LXJlbmlkby1vcmVzdGVzLXJhZmEtYm90ZS0xOTM2MDAwLWV1cm9zXzIwMjIxMjE5NjNhMGMzZTlhMDQwZjYwMDAxNjczMGQxLmh0bWw?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 3 días,Entretenimiento,Marca,Orestes va a por el bote de 1.930.000 euros y pone contra las cuerdas a Rafa en 'El Rosco',https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lm1hcmNhLmNvbS90aXJhbWlsbGFzL3RlbGV2aXNpb24vMjAyMi8xMi8xNi82MzljZGU4YWNhNDc0MWJkMzY4YjQ1YTYuaHRtbNIBVGh0dHBzOi8vYW1wLm1hcmNhLmNvbS90aXJhbWlsbGFzL3RlbGV2aXNpb24vMjAyMi8xMi8xNi82MzljZGU4YWNhNDc0MWJkMzY4YjQ1YTYuaHRtbA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 6 horas,Entretenimiento,El Nacional,"Joan Manuel Serrat, la vida de una leyenda explicada a través de sus mejores discos",https://news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LmVsbmFjaW9uYWwuY2F0L2VzL2N1bHR1cmEvam9hbi1tYW51ZWwtc2VycmF0LXZpZGEtbGV5ZW5kYS1tZWpvcmVzLWRpc2Nvc185MzY4NjFfMTAyLmh0bWzSAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 15 horas,Entretenimiento,Cinemanía,'Titanic': 25 años del alfa y el omega de James Cameron,https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LjIwbWludXRvcy5lcy9jaW5lbWFuaWEvbm90aWNpYXMvdGl0YW5pYy1hbGZhLW9tZWdhLWphbWVzLWNhbWVyb24tNTA4NTMwMC_SAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 17 horas,Entretenimiento,EL PAÍS,25 años del estreno de ‘Titanic’ y de que Rose dejara fuera de la tabla a Jack: ¿qué ha sido de sus protagonistas?,https://news.google.com/articles/CBMilgFodHRwczovL2VscGFpcy5jb20vZ2VudGUvMjAyMi0xMi0xOS8yNS1hbm9zLWRlbC1lc3RyZW5vLWRlLXRpdGFuaWMteS1kZS1xdWUtcm9zZS1kZWphcmEtZnVlcmEtZGUtbGEtdGFibGEtYS1qYWNrLXF1ZS1oYS1zaWRvLWRlLXN1cy1wcm90YWdvbmlzdGFzLmh0bWzSAaUBaHR0cHM6Ly9lbHBhaXMuY29tL2dlbnRlLzIwMjItMTItMTkvMjUtYW5vcy1kZWwtZXN0cmVuby1kZS10aXRhbmljLXktZGUtcXVlLXJvc2UtZGVqYXJhLWZ1ZXJhLWRlLWxhLXRhYmxhLWEtamFjay1xdWUtaGEtc2lkby1kZS1zdXMtcHJvdGFnb25pc3Rhcy5odG1sP291dHB1dFR5cGU9YW1w?hl=es&gl=ES&ceid=ES%3Aes,1
"lunes, 19 de diciembre de 2022",Hace 12 horas,Entretenimiento,La Vanguardia,'Titanic' cumple 25 años: así han cambiado sus protagonistas,https://news.google.com/articles/CBMif2h0dHBzOi8vd3d3LmxhdmFuZ3VhcmRpYS5jb20vbWFnYXppbmUvcHJvdGFnb25pc3Rhcy8yMDIyMTIxOS84NjQzMTE1L3RpdGFuaWMtY3VtcGxlLTI1LWFub3MtYXNpLWhhbi1jYW1iaWFkby1wcm90YWdvbmlzdGFzLmh0bWzSAQA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 8 horas,Entretenimiento,HOLA.com,'Titanic' cumple 25 años: sus looks siguen inspirando a las expertas en moda,https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmhvbGEuY29tL2Zhc2hpb24vdGVuZGVuY2lhcy8yMDIyMTIxOTc0NTg3L3RpdGFuaWMtdmVzdHVhcmlvLWxvb2stMjUtYW5pdmVyc2FyaW8tY3VyaW9zaWRhZGVzL9IBdGh0dHBzOi8vd3d3LmhvbGEuY29tL2Zhc2hpb24vdGVuZGVuY2lhcy8yMDIyMTIxOTc0NTg3L3RpdGFuaWMtdmVzdHVhcmlvLWxvb2stMjUtYW5pdmVyc2FyaW8tY3VyaW9zaWRhZGVzLz92aWV3YXM9YW1w?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 9 horas,Entretenimiento,Cinemanía,Steven Spielberg se disculpa por el impacto que 'Tiburón' tuvo en los océanos,https://news.google.com/articles/CBMigAFodHRwczovL3d3dy4yMG1pbnV0b3MuZXMvY2luZW1hbmlhL25vdGljaWFzL3N0ZXZlbi1zcGllbGJlcmctc2UtZGlzY3VscGEtcG9yLWVsLWltcGFjdG8tcXVlLXRpYnVyb24tdHV2by1lbi1sb3Mtb2NlYW5vcy01MDg1NzY4L9IBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Ayer,Entretenimiento,El Mundo,Spielberg lamenta el impacto de su película sobre la población de tiburones,https://news.google.com/articles/CBMiR2h0dHBzOi8vd3d3LmVsbXVuZG8uZXMvY3VsdHVyYS8yMDIyLzEyLzE4LzYzOWYzZDlkZmRkZGZmZGYxMzhiNDViMS5odG1s0gFHaHR0cHM6Ly9hbXAuZWxtdW5kby5lcy9jdWx0dXJhLzIwMjIvMTIvMTgvNjM5ZjNkOWRmZGRkZmZkZjEzOGI0NWIxLmh0bWw?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 2 horas,Entretenimiento,MeriStation,"Casi 50 años después de la legendaria película, Steven Spielberg pide perdón a los tiburones",https://news.google.com/articles/CBMiRWh0dHBzOi8vYXMuY29tL21lcmlzdGF0aW9uLzIwMjIvMTIvMTkvbm90aWNpYXMvMTY3MTQ3NTYwOV8yMDM0MTQuaHRtbNIBSWh0dHBzOi8vYXMuY29tL21lcmlzdGF0aW9uLzIwMjIvMTIvMTkvbm90aWNpYXMvMTY3MTQ3NTYwOV8yMDM0MTQuYW1wLmh0bWw?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 7 horas,Entretenimiento,MARCA.com,Steven Spielberg pide ahora perdón por el impacto que tuvo su película 'Tiburón',https://news.google.com/articles/CBMiTmh0dHBzOi8vd3d3Lm1hcmNhLmNvbS90aXJhbWlsbGFzL2NpbmUvMjAyMi8xMi8xOS82M2EwNjdiNzIyNjAxZDgxN2U4YjQ1OWMuaHRtbNIBTmh0dHBzOi8vYW1wLm1hcmNhLmNvbS90aXJhbWlsbGFzL2NpbmUvMjAyMi8xMi8xOS82M2EwNjdiNzIyNjAxZDgxN2U4YjQ1OWMuaHRtbA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 9 horas,Entretenimiento,Pronto,Isa Pantoja: el impactante retoque en su cara. No apto para aprensivos,https://news.google.com/articles/CBMicWh0dHBzOi8vd3d3LnByb250by5lcy9ub3RpY2lhcy1kZWwtY29yYXpvbi9mYW1vc29zL2lzYS1wYW50b2phLWltcGFjdGFudGUtcmV0b3F1ZS1jYXJhLWFwdG8tYXByZW5zaXZvcy00Nzg3NC5odG1s0gF1aHR0cHM6Ly93d3cucHJvbnRvLmVzL25vdGljaWFzLWRlbC1jb3Jhem9uL2ZhbW9zb3MvaXNhLXBhbnRvamEtaW1wYWN0YW50ZS1yZXRvcXVlLWNhcmEtYXB0by1hcHJlbnNpdm9zLTQ3ODc0X2FtcC5odG1s?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Ayer,Entretenimiento,La Nueva España,"Isa Pantoja pasa por el quirófano y se hace una ""nueva cara"": ""No la conoce ni su madre""",https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LmxuZS5lcy90di1lc3BlY3RhY3Vsb3MvMjAyMi8xMi8xOC9pc2EtcGFudG9qYS1wYXNhLXF1aXJvZmFuby1udWV2YS04MDEyMDEzOS5odG1s0gFgaHR0cHM6Ly93d3cubG5lLmVzL3R2LWVzcGVjdGFjdWxvcy8yMDIyLzEyLzE4L2lzYS1wYW50b2phLXBhc2EtcXVpcm9mYW5vLW51ZXZhLTgwMTIwMTM5LmFtcC5odG1s?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 9 horas,Entretenimiento,Ibero Show,El nuevo rostro de Isa Pantoja,https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmliZXJvc2hvdy5jb20uZXMvZmFtb3Nvcy8yMDIyLzEyLzE5L2VsLW51ZXZvLXJvc3Ryby1kZS1pc2EtcGFudG9qYS0yMTA2OS5odG1s0gFZaHR0cHM6Ly93d3cuaWJlcm9zaG93LmNvbS5lcy9mYW1vc29zLzIwMjIvMTIvMTkvZWwtbnVldm8tcm9zdHJvLWRlLWlzYS1wYW50b2phLTIxMDY5Lmh0bWw?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 2 días,Entretenimiento,Cuore,"Isa Pantoja se mima, lo pasa fatal y estrena nueva imagen con una nariz muy distinta",https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LmVscGVyaW9kaWNvLmNvbS9lcy9jdW9yZS9mYW1vc29zL2lzYS1wYW50b2phLW1pbWEtcGFzYS1mYXRhbC1lc3RyZW5hLWltYWdlbi1uYXJpei1kaXN0aW50YdIBamh0dHBzOi8vd3d3LmVscGVyaW9kaWNvLmNvbS9lcy9jdW9yZS9hbXAvZmFtb3Nvcy9pc2EtcGFudG9qYS1taW1hLXBhc2EtZmF0YWwtZXN0cmVuYS1pbWFnZW4tbmFyaXotZGlzdGludGE?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 9 horas,Entretenimiento,20minutos.es,Jenna Ortega (Miércoles Addams) estrena el look definitivo para 2023: un corte de pelo 'shaggy' que favorece a todas,https://news.google.com/articles/CBMikgFodHRwczovL3d3dy4yMG1pbnV0b3MuZXMvbXVqZXIvYmVsbGV6YS9qZW5uYS1vcnRlZ2EtbWllcmNvbGVzLWFkZGFtcy1lc3RyZW5hLWNhbWJpby1sb29rLWRlZmluaXRpdm8tMjAyMy1jb3J0ZS1wZWxvLXNoYWdneS1mYXZvcmVjZS10b2Rhcy01MDg1NzE1L9IBAA?hl=es&gl=ES&ceid=ES%3Aes,0
"lunes, 19 de diciembre de 2022",Hace 12 horas,Entretenimiento,ELLE,Jenna Ortega cambia de 'look' y se apunta al corte con más volumen,https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmVsbGUuY29tL2VzL3N0YXItc3R5bGUvbm90aWNpYXMtZmFtb3Nvcy9hNDIyNzk2NzkvamVubmEtb3J0ZWdhLWNvcnRlLXBlbG8tY2FtYmlvLWxvb2sv0gEA?hl=es&gl=ES&ceid=ES%3Aes,0
